id,category,question,expected_tool,ground_truth,answer,actual_tool,routing_correct,latency,total_iterations,context_recall,faithfulness,answer_correctness,failure_mode
S3,structural,In which stories do crimes of type murder appear?,text2cypher,A Scandal In Bohemia contains murder crimes; Silver Blaze contains murder crimes; The Adventure Of The Dancing Men contains murder crimes; The Final Problem contains murder crimes,"A Scandal In Bohemia [1], Silver Blaze [2], The Adventure Of The Dancing Men [3], and The Final Problem [4] are stories in which crimes of type murder appear.",text2cypher,True,18.10420870780945,1,1.0,1.0,1.0,Excelente
A1,adversarial,What happens in The Adventure of the Blue Carbuncle?,vector_search,Esta información no se encuentra en la base de conocimiento.,Esta información no se encuentra en la base de conocimiento.,vector_search,True,21.776111602783203,1,0.0,1.0,1.0,Excelente
A2,factual,How old is Irene Adler?,text2cypher,Irene Adler was born in 1858.,Irene Adler was born in 1858 [1]. The context does not provide the current year or the year the story takes place to determine her age.,text2cypher,True,73.65707921981812,3,1.0,1.0,0.6666666666666666,Contexto insuficiente
A3,adversarial,What is the name of Sherlock Holmes' brother who appears in Silver Blaze?,text2cypher,Esta información no se encuentra en la base de conocimiento.,Esta información no se encuentra en la base de conocimiento.,text2cypher,True,20.946901559829712,1,1.0,1.0,1.0,Excelente
A4,adversarial,What year was A Scandal in Bohemia first published?,text2cypher,Esta información no se encuentra en la base de conocimiento.,Esta información no se encuentra en la base de conocimiento.,text2cypher,True,18.805975198745728,1,1.0,1.0,1.0,Excelente
R1,robustness,Tell me about the violin-playing detective,vector_search,Sherlock Holmes is an accomplished violinist who plays the instrument to aid his thinking and emotional release.,"El detective que toca el violín se llama Holmes [1]. Cuando está inmerso en la música, su rostro es suavemente sonriente y sus ojos lánguidos y soñadores, muy diferentes a los de Holmes el sabueso o el agente criminal [1]. Su ""doble naturaleza"" se manifiesta alternativamente, donde su extrema exactitud y astucia representan una reacción contra el estado de ánimo poético y contemplativo que ocasionalmente predomina en él [1].",vector_search,True,59.97197890281677,2,1.0,1.0,0.23529411764705882,Contexto insuficiente
R2,robustness,En qué relatos sale el Doctor?,text2cypher,A Scandal In Bohemia; Silver Blaze; The Adventure Of The Dancing Men; The Adventure Of The Speckled Band; The Final Problem; The Red-Headed League,"A Scandal In Bohemia [1], Silver Blaze [2], The Adventure Of The Dancing Men [3], The Adventure Of The Speckled Band [4], The Final Problem [5], y The Red-Headed League [6].",text2cypher,True,18.907178163528442,1,1.0,1.0,1.0,Excelente
R3,robustness,¿Quién es la mujer que superó a Sherlock Holmes?,text2cypher,Irene Adler outwitted Sherlock Holmes in A Scandal in Bohemia by anticipating his plan and fleeing England with the photograph.,Irene Adler [3].,text2cypher,True,32.871071100234985,1,1.0,1.0,1.0,Excelente
S4,structural,What deduction chain does Holmes build in The Red-Headed League?,text2cypher,"Holmes confirms a prior suspicion, stating 'I thought as much'. -> ; He is the fourth smartest man in London, and for daring I am not sure that he has not a claim to be third. -> What I expected to see.; Holmes was interested in the knees of his trousers. -> He is the fourth smartest man in London, and for daring I am not sure that he has not a claim to be third.;  -> The vault is vulnerable from below.; He is satisfied with his examination, implying he found what he was looking for or confirmed a hypothesis about the cellar's structure. -> They have at least an hour before the criminals make their move.; They will not lose a minute once the pawnbroker is safely in bed. -> They have at least an hour before the criminals make their move.; The escape route is through Saxe-Coburg Square. -> Then we have stopped all the holes (all escape routes).; The assistant's motive was not primarily financial. -> The assistant's true objective was related to something external to the pawnbroker's house.; The assistant's true objective was related to something external to the pawnbroker's house. -> The cellar held the key to the mystery.; The cellar held the key to the mystery. -> The criminal was digging a tunnel from the cellar.; They had completed their tunnel. -> The attempt would be made soon.","El objetivo real del asistente estaba relacionado con algo externo a la casa del prestamista [7], lo que llevó a la deducción de que el sótano guardaba la clave del misterio [8]. De esto, Holmes dedujo que el criminal estaba cavando un túnel desde el sótano [9]. Una vez que el túnel fue completado [10], el intento se haría pronto [10].",text2cypher,True,76.45633721351624,3,1.0,1.0,1.0,Excelente
S5,structural,Which characters investigate crimes AND appear in more than one story?,text2cypher,Sherlock Holmes investigates crimes and appears in 6 stories; Watson investigates crimes and appears in 6 stories,Sherlock Holmes [1] and Watson [2] investigate crimes and appear in more than one story.,text2cypher,True,21.130946397781372,1,1.0,1.0,1.0,Excelente
