id,category,question,expected_tool,ground_truth,answer,actual_tool,routing_correct,latency,total_iterations,context_recall,faithfulness,answer_correctness,failure_mode
S3,structural,In which stories do crimes of type murder appear?,text2cypher,A Scandal In Bohemia contains murder crimes; Silver Blaze contains murder crimes; The Adventure Of The Dancing Men contains murder crimes; The Final Problem contains murder crimes,"A Scandal In Bohemia [1], Silver Blaze [2], The Adventure Of The Dancing Men [3], and The Final Problem [4] are stories in which crimes of type murder appear.",text2cypher,True,15.547380685806274,1,1.0,1.0,1.0,Excelente
A1,adversarial,What happens in The Adventure of the Blue Carbuncle?,vector_search,Esta información no se encuentra en la base de conocimiento.,Esta información no se encuentra en la base de conocimiento.,vector_search,True,14.723952054977417,1,0.0,1.0,1.0,Excelente
A2,factual,How old is Irene Adler?,text2cypher,Irene Adler was born in 1858.,Irene Adler nació en 1858 [1]. Esta información no se encuentra en la base de conocimiento.,text2cypher,True,85.66569805145264,3,1.0,1.0,0.6666666666666666,Contexto insuficiente
A3,adversarial,What is the name of Sherlock Holmes' brother who appears in Silver Blaze?,text2cypher,Esta información no se encuentra en la base de conocimiento.,Esta información no se encuentra en la base de conocimiento.,text2cypher,True,22.35108995437622,1,1.0,1.0,1.0,Excelente
A4,adversarial,What year was A Scandal in Bohemia first published?,text2cypher,Esta información no se encuentra en la base de conocimiento.,Esta información no se encuentra en la base de conocimiento.,text2cypher,True,28.347972631454468,1,1.0,1.0,1.0,Excelente
R1,robustness,Tell me about the violin-playing detective,vector_search,Sherlock Holmes is an accomplished violinist who plays the instrument to aid his thinking and emotional release.,"El detective es un músico entusiasta, un intérprete muy capaz y un compositor de mérito extraordinario [1]. Disfruta de la música, refiriéndose a ella como ""violin-land"" [1].",vector_search,True,18.001441478729248,1,1.0,1.0,0.5714285714285715,Contexto insuficiente
R2,robustness,En qué relatos sale el Doctor?,text2cypher,A Scandal In Bohemia; Silver Blaze; The Adventure Of The Dancing Men; The Adventure Of The Speckled Band; The Final Problem; The Red-Headed League,"A Scandal In Bohemia [1], Silver Blaze [2], The Adventure Of The Dancing Men [3], The Adventure Of The Speckled Band [4], The Final Problem [5], y The Red-Headed League [6].",text2cypher,True,16.684677839279175,1,1.0,1.0,1.0,Excelente
R3,robustness,¿Quién es la mujer que superó a Sherlock Holmes?,text2cypher,Irene Adler outwitted Sherlock Holmes in A Scandal in Bohemia by anticipating his plan and fleeing England with the photograph.,Esta información no se encuentra en la base de conocimiento.,text2cypher,True,21.573165893554688,1,0.0,1.0,0.0,Contexto insuficiente
S4,structural,What deduction chain does Holmes build in The Red-Headed League?,text2cypher,"Holmes confirms a prior suspicion, stating 'I thought as much'. -> ; He is the fourth smartest man in London, and for daring I am not sure that he has not a claim to be third. -> What I expected to see.; Holmes was interested in the knees of his trousers. -> He is the fourth smartest man in London, and for daring I am not sure that he has not a claim to be third.; Why, dear me, it sounds quite hollow! -> We have at least an hour before us.; Then we have stopped all the holes. -> They have but one retreat... That is back through the house into Saxe-Coburg Square.; he had some strong motive for securing the situation. -> It must, then, be something out of the house.; It must, then, be something out of the house. -> The cellar! There was the end of this tangled clue.; The cellar! There was the end of this tangled clue. -> I could think of nothing save that he was running a tunnel to some other building.;  -> Holmes expected them to come tonight (Saturday).","Holmes deduced that the assistant had a strong motive for securing the situation because he came for half wages [1]. Since the man's business was small and nothing in his house accounted for the elaborate preparations, it had to be something outside the house [2]. The assistant's fondness for photography and habit of vanishing into the cellar led Holmes to conclude the cellar was key [3]. After discovering the assistant was a daring criminal, Holmes inferred he was doing something in the cellar for many hours daily, concluding he was running a tunnel to another building [4].",text2cypher,True,94.8557755947113,3,0.0,1.0,0.6666666666666666,Contexto insuficiente
S5,structural,Which characters investigate crimes AND appear in more than one story?,text2cypher,Sherlock Holmes investigates crimes and appears in 6 stories; Watson investigates crimes and appears in 6 stories,Sherlock Holmes [1] and Watson [2] investigate crimes and appear in more than one story.,text2cypher,True,17.795690536499023,1,1.0,1.0,1.0,Excelente
